Id,BuiltArea,LotArea,Bedrooms,Bathrooms,Floors,Age,DistanceToCityCenter,SchoolRating,CrimeIndex,HasParking,HasGym,HasSwimmingPool,FurnishingType,SalePrice
4479,802.7524656,2096.507809,5,4,1,27,5.467252238,1,41.96223122,1,1,0,Semi-Furnished,105.0584899
4480,2026.945776,2835.220104,4,3,1,14,9.063328679,5,55.91713935,0,1,1,Semi-Furnished,163.9809303
4481,902.7385301,2467.069665,4,2,1,12,5.618114445,2,54.35524299,1,0,1,Semi-Furnished,81.13720603
4482,1642.901643,1651.801442,5,2,1,18,5.65823495,1,10,0,0,1,Unfurnished,105.3146592
4483,1077.423021,872.8314026,1,3,1,39,7.27643818,7,36.96205384,0,0,0,Unfurnished,80.32266452
4484,1776.694492,2220.001839,4,2,3,17,7.031039364,,42.41976091,1,1,1,Unfurnished,135.9406256
4485,1483.037387,806.3183863,2,2,2,30,13.94979755,,34.82985987,0,0,0,Fully-Furnished,46.32670991
4486,702.6220209,3036.165658,1,2,3,36,10.74364448,5,64.43620832,1,0,0,Semi-Furnished,78.85702131
4487,1710.349816,1870.350318,3,4,1,20,6.701693041,2,27.56287843,0,0,1,Unfurnished,109.257597
4488,1211.039612,2956.141929,3,3,2,38,16.38804764,8,65.76514206,0,0,0,Fully-Furnished,107.2208083
4489,1940.57336,1615.828453,1,1,2,4,9.966644699,10,18.26783735,0,0,0,Semi-Furnished,120.4900847
4490,1500.662844,2215.080629,2,1,1,16,4.124151779,3,51.21445635,1,1,1,Semi-Furnished,109.6704868
4491,1697.710493,2167.479086,3,3,2,18,9.02605496,7,73.46205415,0,1,0,Fully-Furnished,134.3670042
4492,1021.215522,1963.964706,2,4,3,3,10.14205018,1,41.07873344,0,1,0,Unfurnished,100.4702066
4493,1205.333884,,5,2,3,25,5.249501124,10,50.35124221,0,1,1,Semi-Furnished,97.76395374
4494,1270.680682,,4,2,3,23,3.789964357,1,65.41500937,0,1,1,Unfurnished,104.211883
4495,1928.35124,1259.069389,1,4,3,38,8.34583636,7,64.99046011,1,1,1,Unfurnished,110.3772997
4496,2338.688544,1032.451737,4,1,2,37,6.559112915,1,54.53531719,0,1,1,Unfurnished,143.6891987
4497,1097.414124,2994.261515,5,3,3,18,13.91651155,9,47.27129542,1,1,0,Unfurnished,124.8441916
4498,2038.424072,2581.734391,3,3,2,29,10.9646233,9,47.11801404,0,1,0,Unfurnished,115.9924536
4499,415.1612911,2052.713287,2,4,1,25,5.436898904,8,29.14867105,1,0,1,Unfurnished,95.52698797
4500,902.9052995,3332.113906,2,2,3,10,9.703752444,8,34.62750673,1,0,0,Unfurnished,130.3410199
4501,1020.610772,1785.787585,5,2,1,38,13.06851257,4,50.54057537,0,1,1,Fully-Furnished,85.19314439
4502,823.7456553,3058.162576,1,2,3,2,2.424782216,4,54.10225524,1,1,1,Unfurnished,145.6223733
4503,708.2058051,2140.459268,4,3,1,21,3.908887036,5,88.56170897,0,0,0,Unfurnished,98.15968592
4504,1706.499456,1180.1994,3,1,1,16,7.955325531,9,61.7110818,0,0,1,Semi-Furnished,116.5949146
4505,1392.966151,3478.432153,1,3,1,10,8.142407872,3,44.76645751,1,0,0,Semi-Furnished,135.0282475
4506,1689.702699,2792.568677,5,4,1,38,7.791209978,4,57.65595352,1,1,0,Unfurnished,147.9096336
4507,1845.236343,1903.183175,5,3,1,26,6.756891285,10,23.54216309,1,0,0,Semi-Furnished,148.2243214
4508,1632.808497,2581.737008,2,4,2,28,6.69575871,5,51.26691637,0,1,1,Fully-Furnished,113.3904771
4509,1828.881588,1677.037253,3,3,2,11,9.537032547,7,60.27057347,1,1,0,Fully-Furnished,109.6926502
4510,1465.233857,,1,1,3,12,12.53577021,5,60.39884873,1,0,0,Fully-Furnished,116.2097556
4511,906.5033058,500,2,4,2,10,6.076189081,9,49.00633269,0,1,0,Semi-Furnished,73.54581519
4512,2028.90709,1184.158933,3,2,1,30,17.75359738,6,58.54739681,0,0,1,Fully-Furnished,79.65318637
4513,1205.443934,2783.407795,4,2,2,10,15.84276574,3,45.96798748,1,0,0,Fully-Furnished,119.4337945
4514,1032.201851,1800.275569,4,3,2,35,13.31702252,6,55.93567225,0,0,1,Semi-Furnished,80.51089939
4515,1411.041062,2166.033836,2,3,1,1,10.48993334,6,35.87817749,1,0,0,Unfurnished,126.4912322
4516,1043.59454,922.5714703,1,1,2,22,16.03195243,,33.06689807,0,0,0,Unfurnished,73.90330023
4517,1291.284809,3478.293597,3,1,1,35,6.83953854,1,68.95463812,1,0,0,Unfurnished,104.3747482
4518,1672.026961,2952.423715,4,2,2,13,4.669582352,7,47.22054755,1,0,1,Semi-Furnished,161.2298797
4519,1674.17087,1839.451825,4,3,1,36,5.896111762,3,56.63293025,1,0,1,Unfurnished,119.8088353
4520,1051.084967,1676.243315,1,4,3,26,3.988228788,1,38.22866053,1,1,1,Fully-Furnished,116.650737
4521,1256.147314,2823.683489,2,1,2,11,8.487205289,1,33.10469367,1,0,0,Unfurnished,86.02082418
4522,2037.166502,3585.97636,5,4,3,28,9.199321857,5,41.8281816,0,1,0,Fully-Furnished,154.4401649
4523,1748.200059,2763.008205,3,4,1,5,8.803359355,10,56.37305641,1,0,0,Unfurnished,123.2966575
4524,2537.53252,3737.442134,4,1,1,22,7.950274591,10,19.05750219,1,1,1,Unfurnished,184.1707059
4525,2090.064087,1262.118937,5,3,3,9,8.532618113,2,53.10933077,1,0,1,Unfurnished,116.7148524
4526,2072.146534,1344.490536,1,4,1,33,14.94529524,2,60.21540238,1,1,1,Semi-Furnished,92.47528696
4527,806.0657248,1048.847106,2,3,1,11,10.48020747,4,36.76761924,0,1,0,Unfurnished,76.23599825
4528,1881.930176,2353.40852,3,4,1,31,11.69003519,10,53.62148452,1,1,1,Fully-Furnished,164.0690872
4529,1473.446599,2140.48284,1,3,1,25,8.763159747,7,52.4550373,1,1,0,Fully-Furnished,115.3187697
4530,1224.509098,1878.439101,2,3,1,6,1.537645206,8,36.99721224,0,0,0,Unfurnished,116.3947939
4531,1584.00767,2647.406902,1,3,1,31,0.744470118,10,47.79058309,0,1,0,Semi-Furnished,106.76941
4532,1972.605767,2985.862884,4,3,1,32,16.33123996,7,49.78850303,1,1,0,Unfurnished,158.9990298
4533,1750.415796,,4,1,1,17,5.872710899,9,36.93643406,1,0,0,Unfurnished,109.2685446
4534,1060.763099,1522.422378,5,4,3,34,5.532994623,7,44.77881527,0,1,1,Fully-Furnished,126.1862479
4535,1871.229457,2656.114875,1,3,2,19,8.982652966,4,49.64862254,1,0,1,Semi-Furnished,125.4940224
4536,1181.206229,1625.809053,4,2,1,30,10.20161191,9,54.30481131,1,0,0,Fully-Furnished,101.5894982
4537,1608.341559,1361.435139,2,4,3,4,10.70744855,9,78.34420287,1,1,1,Semi-Furnished,106.6975982
4538,1348.324966,2814.829942,5,4,1,31,15.09767413,3,35.4767384,0,0,0,Unfurnished,108.7050021
4539,1390.566874,968.3999442,3,3,2,18,14.00294553,10,70.30246666,0,0,0,Fully-Furnished,97.00968203
4540,1883.121488,1758.736154,1,4,1,0,4.756267101,8,36.53755243,1,0,1,Unfurnished,167.8264349
4541,979.9031401,2262.915221,4,2,3,6,11.87493829,1,49.96244024,0,1,0,Unfurnished,128.7169267
4542,2472.597537,1540.944069,2,2,3,21,6.463636327,2,63.78776824,0,1,1,Fully-Furnished,146.8906816
4543,589.4569654,2626.524525,1,2,2,33,7.449965022,8,56.60584662,0,1,0,Unfurnished,69.11814503
4544,1201.166158,1544.89842,2,4,1,9,3.624043176,8,14.6801807,1,1,1,Semi-Furnished,120.323199
4545,1685.105945,3126.895595,5,4,3,25,1.227708585,6,66.28413431,0,1,0,Unfurnished,141.8072486
4546,1792.157083,1899.402962,4,3,2,31,7.873753149,8,54.84973646,0,0,0,Semi-Furnished,132.0964697
4547,1449.76214,2537.016109,4,4,2,26,4.176072336,,41.65714588,0,0,1,Unfurnished,132.5744965
4548,1471.304648,2596.819162,5,4,1,11,11.71125471,2,48.03744024,1,1,0,Semi-Furnished,130.4625864
4549,1705.275043,1497.967998,2,3,3,39,6.875687026,3,56.4092168,0,1,0,Fully-Furnished,127.411247
4550,1384.465261,500,1,2,1,22,9.234360876,7,58.79120009,1,0,1,Unfurnished,80.59435079
4551,2196.590629,2288.604604,2,3,1,13,13.47010302,3,58.24356453,0,0,1,Fully-Furnished,112.4632318
4552,1919.674557,2057.830678,1,1,1,33,2.058819273,2,39.27365005,1,0,1,Fully-Furnished,124.0759454
4553,1936.412176,2444.660822,5,4,3,16,5.101530446,6,49.8162053,0,1,0,Semi-Furnished,134.4942475
4554,1016.921638,1818.778022,3,4,2,5,8.723534498,2,37.35251167,0,0,0,Unfurnished,84.07804459
4555,1460.305788,1655.657841,1,1,1,26,9.250099263,2,61.49422935,1,1,1,Fully-Furnished,94.13479301
4556,1349.767026,3606.778409,4,1,1,7,12.41399001,2,46.33861851,1,1,0,Unfurnished,160.981729
4557,997.1993122,822.1167508,4,1,3,32,11.46861252,4,56.54701143,0,0,1,Semi-Furnished,62.76485277
4558,1680.082092,2587.160383,4,3,1,34,8.387734503,7,42.29084511,1,0,1,Fully-Furnished,139.1371463
4559,1231.177121,1540.318513,2,2,2,16,9.213618682,6,51.2853097,0,1,0,Semi-Furnished,89.82110054
4560,1827.701915,1731.377106,2,3,1,25,9.324303564,5,47.1237257,1,1,0,Fully-Furnished,116.4973552
4561,964.9042186,1746.317734,2,1,2,6,2.121150541,4,31.7934111,0,0,0,Semi-Furnished,113.7662284
4562,2359.520306,1357.252581,4,3,1,23,7.374498091,,66.36290892,1,0,1,Unfurnished,140.1851438
4563,1051.833671,2456.979368,1,4,1,24,8.993892872,8,60.02755177,0,1,0,Fully-Furnished,102.8623952
4564,1609.651169,,4,3,1,34,9.834203435,2,30.96260206,0,0,0,Fully-Furnished,110.2333821
4565,1895.929655,,1,1,2,25,4.30254624,8,37.70823582,1,1,1,Unfurnished,161.9264206
4566,1214.679785,2082.705597,2,4,1,4,2.92480835,10,41.08048685,1,0,0,Fully-Furnished,151.7057351
4567,1926.234322,1210.847601,3,2,1,37,7.06186963,4,69.75556996,0,0,1,Semi-Furnished,99.53128542
4568,885.4082011,2413.460213,2,3,1,34,15.86946444,5,63.00698936,0,1,0,Fully-Furnished,91.76444144
4569,2226.05885,3725.079705,5,3,2,29,4.723009949,1,53.24857031,0,0,1,Fully-Furnished,175.9508513
4570,1507.074632,1695.444301,1,1,1,24,12.69571299,2,26.27613739,1,0,0,Fully-Furnished,72.72766122
4571,1201.794296,,3,2,3,23,14.33895857,8,56.8477647,0,1,0,Semi-Furnished,89.49567174
4572,1350.409114,1551.128695,2,4,2,29,8.181866105,1,52.53553808,1,1,1,Unfurnished,113.473443
4573,1904.459635,1608.468612,3,1,3,19,5.280608261,3,44.82603689,1,0,0,Semi-Furnished,117.98835
4574,1207.772354,500,4,1,1,2,10.05127825,2,69.82635221,1,1,0,Semi-Furnished,70.40008684
4575,1125.321155,2324.028309,1,3,2,31,8.779961168,10,47.00108451,1,0,0,Fully-Furnished,92.69655597
4576,1389.231701,1323.558259,5,2,2,7,4.563584079,5,67.71427111,1,1,1,Fully-Furnished,133.4561198
4577,911.5189436,711.789505,4,1,1,22,5.364788695,,44.48680631,1,1,0,Unfurnished,62.8895882
4578,2410.271954,2602.55196,3,3,3,15,9.814319409,4,37.16683959,1,1,1,Fully-Furnished,158.7963074
4579,1216.802704,1134.385772,2,4,2,34,11.73376163,4,31.31099563,1,0,0,Semi-Furnished,66.59164487
4580,1915.808393,1729.064757,1,1,2,24,6.708839195,4,48.80226153,0,0,1,Fully-Furnished,116.8092465
4581,1604.735042,3173.153913,5,4,2,14,7.72346574,4,50.66666044,0,0,1,Fully-Furnished,161.0413266
4582,1007.732975,872.6273616,2,4,2,7,10.67455428,6,35.67839297,1,1,0,Unfurnished,55.46746968
4583,1497.022645,773.9214123,5,3,2,33,7.310052463,2,36.36828936,0,1,1,Semi-Furnished,81.29168664
4584,1892.00139,2215.444952,1,2,1,24,6.802692107,4,67.6343421,1,0,1,Semi-Furnished,113.9852745
4585,1405.869332,2919.589891,3,4,2,18,4.978636721,7,61.13217279,1,0,1,Unfurnished,152.2231279
4586,2096.556473,740.5266258,5,1,3,12,4.909261507,7,77.46110087,1,1,0,Semi-Furnished,102.9373055
4587,2010.757696,2326.151789,1,2,2,11,18.67553103,1,25.74389421,1,0,1,Semi-Furnished,130.0685241
4588,1959.457427,2464.799632,5,2,1,14,7.21519336,10,75.62232647,1,0,1,Fully-Furnished,170.2720042
4589,1270.171614,500,2,3,1,22,13.46023329,9,38.19096615,1,0,0,Unfurnished,78.66627518
4590,960.0787761,2638.80107,5,1,3,39,14.73597335,7,30.27042479,1,1,1,Unfurnished,113.809459
4591,1193.206197,2701.284704,2,1,2,1,7.265670842,6,53.75395928,1,0,0,Fully-Furnished,114.4296823
4592,1598.12047,,2,3,3,39,9.473719234,2,22.10320726,1,1,1,Unfurnished,86.76475451
4593,1772.893357,3001.87709,1,3,3,22,8.409913928,6,66.24929103,0,0,0,Unfurnished,116.0981435
4594,414.2142976,2909.164459,4,2,3,4,1.551270597,5,52.58067826,0,0,0,Fully-Furnished,121.7081299
4595,1495.943399,2082.494341,5,4,3,33,1.792107951,9,39.44683731,0,1,1,Fully-Furnished,151.3983558
4596,1579.044613,1638.843688,3,4,2,9,8.195393868,1,65.03237932,0,1,1,Semi-Furnished,126.6880786
4597,1361.227872,1221.737686,2,4,1,26,6.300345846,5,47.96746729,1,1,1,Semi-Furnished,104.3206506
4598,2145.63692,1969.949193,4,4,1,3,15.56632135,3,50.53144112,1,0,0,Fully-Furnished,139.6081002
4599,1710.890037,2455.807136,2,1,2,3,7.053708245,9,59.41020557,1,0,0,Unfurnished,130.5896437
4600,2155.095954,1740.658511,4,1,3,7,15.80371599,1,40.53957107,0,0,0,Fully-Furnished,86.17984703
4601,1392.01974,500,4,3,2,5,6.094434415,6,34.17139527,0,0,0,Fully-Furnished,82.17450093
4602,1968.738746,3014.971116,3,3,3,24,15.64880168,3,48.04330152,0,0,1,Fully-Furnished,120.933925
4603,2317.533197,2152.178577,4,4,3,26,10.02569799,1,29.72592983,0,0,0,Semi-Furnished,112.2095706
4604,2155.846725,1696.300403,3,3,2,39,10.25316758,3,43.54401237,0,1,0,Fully-Furnished,111.0697183
4605,953.9292033,2685.726711,1,1,2,19,5.952944173,2,34.97965033,1,1,1,Unfurnished,119.7121984
4606,1373.161961,3219.710877,2,4,3,26,10.30766872,10,45.32174542,1,0,0,Fully-Furnished,157.5663852
4607,1327.417647,500,3,4,3,6,14.77085373,8,36.54649095,1,1,1,Fully-Furnished,97.38335162
4608,1744.627268,2347.41092,2,1,3,22,7.420690024,3,44.8844069,0,1,1,Fully-Furnished,112.8892742
4609,1843.176778,858.6806314,5,2,3,19,6.642412739,7,65.41265395,1,0,1,Semi-Furnished,132.5585058
4610,1080.553663,2399.288405,1,4,2,33,7.012949845,10,38.862917,0,1,1,Unfurnished,105.9311405
4611,1533.919257,2102.341762,5,3,1,28,14.48044642,6,55.76391399,1,0,0,Unfurnished,121.9268138
4612,490.0363339,2508.581221,5,2,1,4,11.42140483,7,22.8699058,0,1,1,Semi-Furnished,111.5708665
4613,2220.972503,,4,1,3,26,13.79071996,7,45.05270671,1,0,1,Semi-Furnished,122.0070446
4614,1243.81288,501.4079105,4,2,1,11,9.254490842,10,37.62559027,0,1,0,Semi-Furnished,88.30973065
4615,1527.93197,1639.705447,5,2,1,16,8.157277427,1,50.8671345,1,1,0,Unfurnished,133.4144169
4616,1345.175143,2325.478108,4,4,1,36,9.695776156,,41.71246688,0,0,0,Unfurnished,97.83397905
4617,2073.013788,2812.313863,2,2,1,33,12.28063414,4,62.96639363,1,0,0,Fully-Furnished,98.89789424
4618,400,,4,3,1,29,7.01152703,5,44.68882536,1,1,1,Unfurnished,107.4804475
4619,1491.694829,2821.648341,5,4,1,35,13.47470797,10,66.87422362,1,0,0,Semi-Furnished,132.2479356
4620,1447.090621,1481.702168,4,1,3,5,9.463322228,5,18.61812723,0,1,0,Unfurnished,113.0620036
4621,1273.181806,2289.959905,4,3,3,31,0.5,8,50.60323073,0,0,1,Unfurnished,80.18996721
4622,2363.113273,1592.084838,3,4,3,31,11.53397371,4,52.01481733,1,1,1,Unfurnished,128.9826786
4623,1056.335271,2145.736502,3,2,2,8,2.910779947,1,35.9779172,1,1,1,Unfurnished,117.418082
4624,1885.898089,2713.502108,5,3,1,21,11.43669104,5,50.01646867,1,0,0,Fully-Furnished,111.426508
4625,1678.126394,1018.388738,2,4,1,9,11.60607199,1,57.23240092,0,0,0,Semi-Furnished,81.24865769
4626,2130.759626,1456.075283,1,4,2,28,9.31957039,3,66.30346958,0,1,1,Unfurnished,102.3527313
4627,1166.405458,2147.97007,1,1,1,10,10.1747236,8,45.71845532,1,0,0,Semi-Furnished,102.7096768
4628,1133.51555,3921.266929,5,4,3,27,12.39548315,10,43.40968411,1,1,0,Semi-Furnished,157.1899229
4629,2048.034954,1309.44823,2,1,3,1,6.017489305,5,40.97920568,0,0,0,Unfurnished,129.4653087
4630,1712.660654,3632.107109,2,2,2,20,11.17371864,7,50.74649805,0,0,1,Fully-Furnished,149.2680244
4631,727.5313267,3603.538643,2,4,3,30,12.65209321,1,35.96349302,0,0,0,Fully-Furnished,85.75496421
4632,1230.347493,1922.151079,3,4,2,16,15.04033039,6,61.25731777,1,0,0,Fully-Furnished,124.0978681
4633,1693.191327,1761.477979,5,2,3,26,3.576878856,8,25.65688047,0,1,1,Unfurnished,139.2305795
4634,1918.882111,1446.347841,1,4,1,29,9.63406426,6,49.03049999,0,0,0,Unfurnished,71.57582173
4635,1160.384673,1945.437976,2,4,3,7,4.154043204,4,29.30616533,1,1,1,Unfurnished,136.679515
4636,400,874.624454,5,3,2,36,3.984311929,8,49.27892583,0,1,1,Unfurnished,68.57777479
4637,1761.611593,1939.008786,1,1,1,4,9.43611109,8,62.12608882,0,1,0,Unfurnished,111.3083153
4638,889.839655,3197.504219,3,4,2,25,8.309823259,6,52.77502646,1,0,0,Semi-Furnished,116.990234
4639,491.3306009,1511.13195,4,4,1,5,12.58000591,8,40.9594541,0,1,0,Semi-Furnished,95.30119642
4640,400,1807.420557,1,1,1,15,6.615294202,6,60.74935368,1,1,0,Unfurnished,92.72530694
4641,1906.99043,639.0876206,1,3,3,0,7.463794255,4,10,1,0,0,Fully-Furnished,115.752465
4642,1564.308725,2299.249671,1,1,3,8,8.846017049,6,48.99113364,1,0,0,Semi-Furnished,134.0222257
4643,1387.17181,2211.585348,4,4,1,20,4.552684594,9,37.51846682,1,1,1,Unfurnished,133.7617243
4644,2194.512181,2050.961888,2,2,3,6,5.10772062,8,57.41344912,0,0,0,Unfurnished,154.4195502
4645,1818.662342,1826.53836,4,2,3,14,12.46439466,7,12.03651329,1,1,0,Semi-Furnished,110.542977
4646,2308.150021,1765.793665,1,3,2,23,5.804179835,5,43.01801179,0,1,1,Semi-Furnished,118.5886851
4647,803.6322639,2401.520187,3,3,3,4,12.72990627,7,40.35525635,0,1,0,Unfurnished,114.4660933
4648,1482.724688,1976.946719,1,4,1,37,10.42925032,1,63.56364993,0,1,1,Fully-Furnished,76.93098871
4649,691.6433125,2251.977497,3,3,3,28,1.809875898,8,38.11538501,0,0,0,Unfurnished,112.344401
4650,1385.308834,2171.986254,5,4,1,10,10.12151477,5,46.67071928,1,1,1,Semi-Furnished,138.5876705
4651,1375.692073,2898.74183,3,2,1,3,10.08991929,7,51.06537474,0,0,0,Semi-Furnished,134.6851752
4652,1813.306819,2541.595278,1,3,2,9,9.691714434,7,49.64619568,0,0,0,Unfurnished,135.0618435
4653,1522.781941,2154.289475,4,4,1,33,7.432493094,8,49.34379557,0,1,0,Semi-Furnished,133.8397689
4654,1811.703569,3214.737625,1,1,1,3,4.239730178,7,50.92528021,1,1,1,Unfurnished,171.2541789
4655,1851.720067,2336.214823,1,3,2,9,13.38485106,6,49.99187694,0,1,1,Fully-Furnished,134.0124481
4656,2577.464339,3043.970151,5,4,1,32,7.593681645,6,85.64785307,0,0,1,Fully-Furnished,160.4476482
4657,1342.351672,2485.554087,2,4,2,17,4.466375359,5,23.11028981,0,0,1,Unfurnished,142.3507286
4658,1029.48865,526.4647369,1,1,1,11,9.829874744,5,38.13208098,0,0,1,Semi-Furnished,95.92931804
4659,1623.041808,3043.867811,5,2,3,22,5.028880117,4,49.2938681,1,1,0,Semi-Furnished,136.4922711
4660,1098.859986,2108.140993,4,1,2,24,4.203655887,7,66.69397253,1,1,1,Fully-Furnished,132.0154344
4661,2240.980384,1958.436183,5,4,2,36,6.498109551,3,64.30687013,1,1,0,Semi-Furnished,132.3806409
4662,1358.390981,2225.078678,5,1,1,3,5.338408943,5,65.56306989,1,0,1,Semi-Furnished,119.5308782
4663,1217.211816,1724.01347,3,1,2,12,4.351030992,3,49.46994184,1,0,0,Unfurnished,106.5870971
4664,1264.342139,,2,4,1,17,11.22564705,,68.61580165,0,1,1,Fully-Furnished,126.4233975
4665,1859.208712,1526.499147,2,2,2,28,7.544688742,5,41.00923124,1,1,0,Fully-Furnished,120.9252294
4666,1421.126508,3019.417807,4,1,2,29,13.00911978,10,63.73794917,1,0,0,Unfurnished,118.0721704
4667,1179.16659,1909.129509,5,1,3,37,4.581962089,6,52.83780412,0,1,1,Unfurnished,109.4493738
4668,2332.675959,1693.932926,4,3,1,27,1.089755849,1,53.10382309,1,1,0,Fully-Furnished,117.3977449
4669,1071.91508,1260.059347,4,3,3,6,8.595081397,4,30.18386849,0,1,1,Fully-Furnished,109.528674
4670,1517.783037,2215.020631,2,4,2,23,15.42391569,9,23.44549172,1,0,0,Unfurnished,134.0957352
4671,1826.153076,,2,4,1,9,10.12394732,5,45.64039078,0,0,0,Fully-Furnished,136.8780311
4672,684.3324448,,2,4,3,36,20.86149678,,48.60257435,0,1,1,Fully-Furnished,65.95601277
4673,1740.130251,1178.19849,1,3,2,26,9.328236484,4,33.18214476,1,0,0,Semi-Furnished,105.060333
4674,972.4461623,719.055041,5,4,3,20,8.942208845,6,63.8869365,0,0,0,Fully-Furnished,87.70554131
4675,1911.39139,2500.473042,4,1,2,35,0.5,7,37.64969219,1,1,1,Unfurnished,172.3490858
4676,1018.674494,3187.71349,5,1,2,28,9.711789762,,58.63257173,1,1,1,Semi-Furnished,138.0662084
4677,1846.384516,1178.917102,4,2,1,6,8.67467104,8,45.58667879,1,1,1,Semi-Furnished,136.7879619
4678,2052.916533,3271.553027,4,4,1,12,6.370315207,5,61.72422772,1,1,1,Fully-Furnished,179.0369036
4679,1930.718263,2227.128847,4,1,1,22,7.452884532,6,32.03563731,0,1,0,Semi-Furnished,115.7325536
4680,1625.658324,1994.349676,4,1,2,24,7.727597703,2,25.92549755,0,0,1,Unfurnished,114.4444555
4681,1384.349529,1681.961043,3,2,3,12,7.280283388,10,58.08903625,0,0,1,Unfurnished,146.7130257
4682,1211.790212,892.3855845,3,1,1,36,16.35885985,2,62.79820188,0,0,1,Fully-Furnished,57.5791879
4683,2235.517345,2790.182813,1,2,1,29,6.516551889,3,54.7216415,0,0,0,Fully-Furnished,118.3103274
4684,1150.25239,1379.514911,2,2,1,25,8.677254895,4,36.74820223,1,0,1,Unfurnished,107.8788124
4685,981.4669632,1376.154659,4,3,1,11,6.384395666,6,60.14576758,0,1,0,Unfurnished,90.4160439
4686,1832.684468,2793.541048,5,1,2,0,11.13372475,6,58.5248816,0,1,1,Fully-Furnished,133.5752482
4687,1101.931598,,3,3,3,17,8.7070548,3,32.87671803,0,1,0,Unfurnished,102.304189
4688,1024.968251,781.1217515,2,1,2,20,6.880357707,1,56.73554764,0,1,0,Fully-Furnished,58.97622369
4689,778.1978689,1985.492605,1,3,2,23,0.5,3,52.13809303,0,0,0,Semi-Furnished,83.91948324
4690,1258.54508,2234.627543,2,2,2,16,8.973232901,4,51.57096742,1,1,1,Semi-Furnished,111.1761134
4691,1458.642488,2387.787718,4,2,1,8,6.761694906,9,29.25383324,0,1,1,Fully-Furnished,166.8641309
4692,1621.545864,1758.561205,2,2,3,39,7.757037372,10,62.34316459,1,1,1,Fully-Furnished,87.7374696
4693,1975.653122,4024.295735,4,2,2,27,3.270168211,8,41.86050783,1,1,0,Fully-Furnished,177.5972056
4694,1763.448962,1817.685953,3,1,2,14,13.73312869,4,40.28126066,0,1,1,Unfurnished,95.24058853
4695,1404.56389,1815.371078,3,4,2,12,11.4269727,7,56.82725284,1,0,0,Fully-Furnished,126.2413646
4696,1400.902162,1362.410665,4,1,1,27,13.72282399,9,46.72387234,0,1,1,Fully-Furnished,89.94681945
4697,1755.078734,2099.125453,5,3,1,16,12.5879172,2,28.46379906,0,0,1,Semi-Furnished,115.8785906
4698,2136.285081,2491.968986,3,1,2,8,10.36926921,3,72.94200545,0,0,1,Fully-Furnished,127.8642651
4699,1563.1571,2962.862444,5,1,1,20,3.430869965,1,53.42264508,0,1,1,Fully-Furnished,132.9581323
4700,1265.434573,808.5725884,4,3,3,29,15.37354866,,49.69251655,0,0,1,Semi-Furnished,70.52652522
4701,1003.566999,1803.203729,4,2,1,10,4.289459396,2,49.53058162,0,0,0,Unfurnished,107.1668756
4702,777.3973678,2357.362889,3,3,2,29,6.926369504,7,50.23027337,1,1,0,Fully-Furnished,93.1257535
4703,1833.134836,2469.646028,5,3,3,35,10.82760912,7,51.44880367,0,0,1,Fully-Furnished,122.9952328
4704,1788.989262,2005.238926,4,4,1,24,11.02616315,3,67.11079013,1,0,0,Fully-Furnished,96.70653546
4705,1788.681763,2433.939176,3,4,2,6,10.28894691,2,73.71137573,1,1,1,Fully-Furnished,154.3743058
4706,1435.670277,1352.828886,4,2,3,19,6.398846075,3,45.65302664,0,1,1,Semi-Furnished,106.1025648
4707,2203.467373,3246.324346,2,3,3,34,5.572273491,8,60.14590612,1,1,1,Semi-Furnished,186.8346141
4708,1257.940753,2794.102482,2,3,3,9,18.13813027,9,59.40561623,1,0,1,Semi-Furnished,75.3377736
4709,1977.634619,924.0577703,3,3,1,34,7.842744246,8,60.34145663,1,0,0,Fully-Furnished,115.8259865
4710,1480.628553,1139.917562,4,1,3,0,7.352914461,2,69.07216268,1,0,0,Unfurnished,80.96847366
4711,1195.824618,,3,4,1,13,5.145774036,9,62.77822623,0,0,0,Fully-Furnished,86.2375751
4712,1796.265154,2542.375977,1,4,2,4,8.978681396,6,56.2583677,0,1,0,Fully-Furnished,133.8684786
4713,1704.818059,972.2177869,3,2,1,39,8.792091202,2,40.48167327,1,1,0,Unfurnished,98.00495968
4714,1678.48638,1735.180533,3,4,1,37,7.935095165,9,54.54950966,0,0,1,Fully-Furnished,155.560893
4715,1540.639211,2363.763517,2,4,2,33,9.526906587,5,34.31060254,0,0,1,Semi-Furnished,102.7672027
4716,1481.053459,1947.067252,2,2,1,23,15.05415001,6,56.9174974,1,0,0,Semi-Furnished,82.46312701
4717,2694.185996,2207.110013,4,3,1,3,5.619789175,1,54.78929127,1,0,0,Unfurnished,147.8671587
4718,2092.128323,1147.357831,3,1,2,26,8.172334969,2,28.52720569,0,1,1,Semi-Furnished,107.3843588
4719,1861.413447,2475.883499,3,2,3,4,5.40860619,1,42.96180661,0,0,1,Unfurnished,151.2598491
4720,1555.899579,1509.430486,4,4,2,12,9.178793443,4,38.87829269,1,1,1,Unfurnished,127.6392559
4721,2003.5786,,5,2,3,39,5.726121995,2,60.542656,0,1,0,Fully-Furnished,138.5357151
4722,1758.997388,2190.185382,4,4,1,20,5.898228034,1,45.58909827,1,1,1,Semi-Furnished,155.6898299
4723,1513.102376,2082.462577,2,3,2,36,2.161906504,,28.65329882,0,0,0,Unfurnished,113.2371758
